"region";"statistikkvariabel";"tid";"Folkemengd og kvartalsvise endringar, etter region, statistikkvariabel og tid"
"0402 Kongsvinger";"Innflytting, innalandsk";"2015K4";192
"0402 Kongsvinger";"Utflytting, innalandsk";"2015K4";199
"0402 Kongsvinger";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";8
"0402 Kongsvinger";"Folkevekst";"2015K4";6
"0402 Kongsvinger";"Folketalet ved utgangen av kvartalet";"2015K4";17835
"0403 Hamar";"Folketalet ved inngangen av kvartalet";"2015K4";30098
"0403 Hamar";"Fødde";"2015K4";50
"0403 Hamar";"Døde";"2015K4";84
"0403 Hamar";"Fødselsoverskot";"2015K4";-34
"0403 Hamar";"Innvandring";"2015K4";55
"0403 Hamar";"Utvandring";"2015K4";35
"0403 Hamar";"Innflytting, innalandsk";"2015K4";428
"0403 Hamar";"Utflytting, innalandsk";"2015K4";401
"0403 Hamar";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";47
"0403 Hamar";"Folkevekst";"2015K4";22
"0403 Hamar";"Folketalet ved utgangen av kvartalet";"2015K4";30120
"0412 Ringsaker";"Folketalet ved inngangen av kvartalet";"2015K4";33629
"0412 Ringsaker";"Fødde";"2015K4";63
"0412 Ringsaker";"Døde";"2015K4";69
"0412 Ringsaker";"Fødselsoverskot";"2015K4";-6
"0412 Ringsaker";"Innvandring";"2015K4";68
"0412 Ringsaker";"Utvandring";"2015K4";40
"0412 Ringsaker";"Innflytting, innalandsk";"2015K4";247
"0412 Ringsaker";"Utflytting, innalandsk";"2015K4";304
"0412 Ringsaker";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-29
"0412 Ringsaker";"Folkevekst";"2015K4";-32
"0412 Ringsaker";"Folketalet ved utgangen av kvartalet";"2015K4";33597
"0415 Løten";"Folketalet ved inngangen av kvartalet";"2015K4";7599
"0415 Løten";"Fødde";"2015K4";13
"0415 Løten";"Døde";"2015K4";20
"0415 Løten";"Fødselsoverskot";"2015K4";-7
"0415 Løten";"Innvandring";"2015K4";5
"0415 Løten";"Utvandring";"2015K4";2
"0415 Løten";"Innflytting, innalandsk";"2015K4";119
"0415 Løten";"Utflytting, innalandsk";"2015K4";126
"0415 Løten";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-4
"0415 Løten";"Folkevekst";"2015K4";-11
"0415 Løten";"Folketalet ved utgangen av kvartalet";"2015K4";7588
"0417 Stange";"Folketalet ved inngangen av kvartalet";"2015K4";20160
"0417 Stange";"Fødde";"2015K4";43
"0417 Stange";"Døde";"2015K4";60
"0417 Stange";"Fødselsoverskot";"2015K4";-17
"0417 Stange";"Innvandring";"2015K4";45
"0417 Stange";"Utvandring";"2015K4";23
"0417 Stange";"Innflytting, innalandsk";"2015K4";244
"0417 Stange";"Utflytting, innalandsk";"2015K4";291
"0417 Stange";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-25
"0417 Stange";"Folkevekst";"2015K4";-41
"0417 Stange";"Folketalet ved utgangen av kvartalet";"2015K4";20119
"0418 Nord-Odal";"Folketalet ved inngangen av kvartalet";"2015K4";5127
"0418 Nord-Odal";"Fødde";"2015K4";6
"0418 Nord-Odal";"Døde";"2015K4";14
"0418 Nord-Odal";"Fødselsoverskot";"2015K4";-8
"0418 Nord-Odal";"Innvandring";"2015K4";10
"0418 Nord-Odal";"Utvandring";"2015K4";2
"0418 Nord-Odal";"Innflytting, innalandsk";"2015K4";41
"0418 Nord-Odal";"Utflytting, innalandsk";"2015K4";37
"0418 Nord-Odal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";12
"0418 Nord-Odal";"Folkevekst";"2015K4";4
"0418 Nord-Odal";"Folketalet ved utgangen av kvartalet";"2015K4";5131
"0419 Sør-Odal";"Folketalet ved inngangen av kvartalet";"2015K4";7876
"0419 Sør-Odal";"Fødde";"2015K4";14
"0419 Sør-Odal";"Døde";"2015K4";21
"0419 Sør-Odal";"Fødselsoverskot";"2015K4";-7
"0419 Sør-Odal";"Innvandring";"2015K4";10
"0419 Sør-Odal";"Utvandring";"2015K4";3
"0419 Sør-Odal";"Innflytting, innalandsk";"2015K4";124
"0419 Sør-Odal";"Utflytting, innalandsk";"2015K4";98
"0419 Sør-Odal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";33
"0419 Sør-Odal";"Folkevekst";"2015K4";25
"0419 Sør-Odal";"Folketalet ved utgangen av kvartalet";"2015K4";7901
"0420 Eidskog";"Folketalet ved inngangen av kvartalet";"2015K4";6170
"0420 Eidskog";"Fødde";"2015K4";7
"0420 Eidskog";"Døde";"2015K4";20
"0420 Eidskog";"Fødselsoverskot";"2015K4";-13
"0420 Eidskog";"Innvandring";"2015K4";6
"0420 Eidskog";"Utvandring";"2015K4";4
"0420 Eidskog";"Innflytting, innalandsk";"2015K4";53
"0420 Eidskog";"Utflytting, innalandsk";"2015K4";71
"0420 Eidskog";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-16
"0420 Eidskog";"Folkevekst";"2015K4";-28
"0420 Eidskog";"Folketalet ved utgangen av kvartalet";"2015K4";6142
"0423 Grue";"Folketalet ved inngangen av kvartalet";"2015K4";4778
"0423 Grue";"Fødde";"2015K4";5
"0423 Grue";"Døde";"2015K4";21
"0423 Grue";"Fødselsoverskot";"2015K4";-16
"0423 Grue";"Innvandring";"2015K4";20
"0423 Grue";"Utvandring";"2015K4";5
"0423 Grue";"Innflytting, innalandsk";"2015K4";39
"0423 Grue";"Utflytting, innalandsk";"2015K4";53
"0423 Grue";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";1
"0423 Grue";"Folkevekst";"2015K4";-15
"0423 Grue";"Folketalet ved utgangen av kvartalet";"2015K4";4763
"0425 Åsnes";"Folketalet ved inngangen av kvartalet";"2015K4";7474
"0425 Åsnes";"Fødde";"2015K4";7
"0425 Åsnes";"Døde";"2015K4";32
"0425 Åsnes";"Fødselsoverskot";"2015K4";-25
"0425 Åsnes";"Innvandring";"2015K4";52
"0425 Åsnes";"Utvandring";"2015K4";8
"0425 Åsnes";"Innflytting, innalandsk";"2015K4";70
"0425 Åsnes";"Utflytting, innalandsk";"2015K4";112
"0425 Åsnes";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";2
"0425 Åsnes";"Folkevekst";"2015K4";-18
"0425 Åsnes";"Folketalet ved utgangen av kvartalet";"2015K4";7456
"0426 Våler (Hedm.)";"Folketalet ved inngangen av kvartalet";"2015K4";3748
"0426 Våler (Hedm.)";"Fødde";"2015K4";5
"0426 Våler (Hedm.)";"Døde";"2015K4";8
"0426 Våler (Hedm.)";"Fødselsoverskot";"2015K4";-3
"0426 Våler (Hedm.)";"Innvandring";"2015K4";3
"0426 Våler (Hedm.)";"Utvandring";"2015K4";2
"0426 Våler (Hedm.)";"Innflytting, innalandsk";"2015K4";49
"0426 Våler (Hedm.)";"Utflytting, innalandsk";"2015K4";35
"0426 Våler (Hedm.)";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";15
"0426 Våler (Hedm.)";"Folkevekst";"2015K4";12
"0426 Våler (Hedm.)";"Folketalet ved utgangen av kvartalet";"2015K4";3760
"0427 Elverum";"Folketalet ved inngangen av kvartalet";"2015K4";20972
"0427 Elverum";"Fødde";"2015K4";61
"0427 Elverum";"Døde";"2015K4";63
"0427 Elverum";"Fødselsoverskot";"2015K4";-2
"0427 Elverum";"Innvandring";"2015K4";38
"0427 Elverum";"Utvandring";"2015K4";15
"0427 Elverum";"Innflytting, innalandsk";"2015K4";181
"0427 Elverum";"Utflytting, innalandsk";"2015K4";143
"0427 Elverum";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";61
"0427 Elverum";"Folkevekst";"2015K4";58
"0427 Elverum";"Folketalet ved utgangen av kvartalet";"2015K4";21030
"0428 Trysil";"Folketalet ved inngangen av kvartalet";"2015K4";6512
"0428 Trysil";"Fødde";"2015K4";11
"0428 Trysil";"Døde";"2015K4";26
"0428 Trysil";"Fødselsoverskot";"2015K4";-15
"0428 Trysil";"Innvandring";"2015K4";19
"0428 Trysil";"Utvandring";"2015K4";10
"0428 Trysil";"Innflytting, innalandsk";"2015K4";52
"0428 Trysil";"Utflytting, innalandsk";"2015K4";38
"0428 Trysil";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";23
"0428 Trysil";"Folkevekst";"2015K4";13
"0428 Trysil";"Folketalet ved utgangen av kvartalet";"2015K4";6525
"0429 Åmot";"Folketalet ved inngangen av kvartalet";"2015K4";4438
"0429 Åmot";"Fødde";"2015K4";6
"0429 Åmot";"Døde";"2015K4";14
"0429 Åmot";"Fødselsoverskot";"2015K4";-8
"0429 Åmot";"Innvandring";"2015K4";5
"0429 Åmot";"Utvandring";"2015K4";1
"0429 Åmot";"Innflytting, innalandsk";"2015K4";62
"0429 Åmot";"Utflytting, innalandsk";"2015K4";66
"0429 Åmot";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";0
"0429 Åmot";"Folkevekst";"2015K4";-9
"0429 Åmot";"Folketalet ved utgangen av kvartalet";"2015K4";4429
"0430 Stor-Elvdal";"Folketalet ved inngangen av kvartalet";"2015K4";2627
"0430 Stor-Elvdal";"Fødde";"2015K4";6
"0430 Stor-Elvdal";"Døde";"2015K4";12
"0430 Stor-Elvdal";"Fødselsoverskot";"2015K4";-6
"0430 Stor-Elvdal";"Innvandring";"2015K4";39
"0430 Stor-Elvdal";"Utvandring";"2015K4";8
"0430 Stor-Elvdal";"Innflytting, innalandsk";"2015K4";37
"0430 Stor-Elvdal";"Utflytting, innalandsk";"2015K4";89
"0430 Stor-Elvdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-21
"0430 Stor-Elvdal";"Folkevekst";"2015K4";-27
"0430 Stor-Elvdal";"Folketalet ved utgangen av kvartalet";"2015K4";2600
"0432 Rendalen";"Folketalet ved inngangen av kvartalet";"2015K4";1877
"0432 Rendalen";"Fødde";"2015K4";4
"0432 Rendalen";"Døde";"2015K4";7
"0432 Rendalen";"Fødselsoverskot";"2015K4";-3
"0432 Rendalen";"Innvandring";"2015K4";3
"0432 Rendalen";"Utvandring";"2015K4";1
"0432 Rendalen";"Innflytting, innalandsk";"2015K4";28
"0432 Rendalen";"Utflytting, innalandsk";"2015K4";23
"0432 Rendalen";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";7
"0432 Rendalen";"Folkevekst";"2015K4";4
"0432 Rendalen";"Folketalet ved utgangen av kvartalet";"2015K4";1881
"0434 Engerdal";"Folketalet ved inngangen av kvartalet";"2015K4";1308
"0434 Engerdal";"Fødde";"2015K4";1
"0434 Engerdal";"Døde";"2015K4";5
"0434 Engerdal";"Fødselsoverskot";"2015K4";-4
"0434 Engerdal";"Innvandring";"2015K4";24
"0434 Engerdal";"Utvandring";"2015K4";2
"0434 Engerdal";"Innflytting, innalandsk";"2015K4";8
"0434 Engerdal";"Utflytting, innalandsk";"2015K4";29
"0434 Engerdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";1
"0434 Engerdal";"Folkevekst";"2015K4";-3
"0434 Engerdal";"Folketalet ved utgangen av kvartalet";"2015K4";1305
"0436 Tolga";"Folketalet ved inngangen av kvartalet";"2015K4";1637
"0436 Tolga";"Fødde";"2015K4";1
"0436 Tolga";"Døde";"2015K4";8
"0436 Tolga";"Fødselsoverskot";"2015K4";-7
"0436 Tolga";"Innvandring";"2015K4";0
"0436 Tolga";"Utvandring";"2015K4";6
"0436 Tolga";"Innflytting, innalandsk";"2015K4";9
"0436 Tolga";"Utflytting, innalandsk";"2015K4";13
"0436 Tolga";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-10
"0436 Tolga";"Folkevekst";"2015K4";-17
"0436 Tolga";"Folketalet ved utgangen av kvartalet";"2015K4";1620
"0437 Tynset";"Folketalet ved inngangen av kvartalet";"2015K4";5578
"0437 Tynset";"Fødde";"2015K4";8
"0437 Tynset";"Døde";"2015K4";13
"0437 Tynset";"Fødselsoverskot";"2015K4";-5
"0437 Tynset";"Innvandring";"2015K4";15
"0437 Tynset";"Utvandring";"2015K4";4
"0437 Tynset";"Innflytting, innalandsk";"2015K4";43
"0437 Tynset";"Utflytting, innalandsk";"2015K4";48
"0437 Tynset";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";6
"0437 Tynset";"Folkevekst";"2015K4";2
"0437 Tynset";"Folketalet ved utgangen av kvartalet";"2015K4";5580
"0438 Alvdal";"Folketalet ved inngangen av kvartalet";"2015K4";2413
"0438 Alvdal";"Fødde";"2015K4";6
"0438 Alvdal";"Døde";"2015K4";5
"0438 Alvdal";"Fødselsoverskot";"2015K4";1
"0438 Alvdal";"Innvandring";"2015K4";1
"0438 Alvdal";"Utvandring";"2015K4";0
"0438 Alvdal";"Innflytting, innalandsk";"2015K4";23
"0438 Alvdal";"Utflytting, innalandsk";"2015K4";12
"0438 Alvdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";12
"0438 Alvdal";"Folkevekst";"2015K4";13
"0438 Alvdal";"Folketalet ved utgangen av kvartalet";"2015K4";2426
"0439 Folldal";"Folketalet ved inngangen av kvartalet";"2015K4";1593
"0439 Folldal";"Fødde";"2015K4";1
"0439 Folldal";"Døde";"2015K4";5
"0439 Folldal";"Fødselsoverskot";"2015K4";-4
"0439 Folldal";"Innvandring";"2015K4";1
"0439 Folldal";"Utvandring";"2015K4";1
"0439 Folldal";"Innflytting, innalandsk";"2015K4";12
"0439 Folldal";"Utflytting, innalandsk";"2015K4";9
"0439 Folldal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";3
"0439 Folldal";"Folkevekst";"2015K4";-1
"0439 Folldal";"Folketalet ved utgangen av kvartalet";"2015K4";1592
"0441 Os (Hedm.)";"Folketalet ved inngangen av kvartalet";"2015K4";1949
"0441 Os (Hedm.)";"Fødde";"2015K4";1
"0441 Os (Hedm.)";"Døde";"2015K4";3
"0441 Os (Hedm.)";"Fødselsoverskot";"2015K4";-2
"0441 Os (Hedm.)";"Innvandring";"2015K4";1
"0441 Os (Hedm.)";"Utvandring";"2015K4";1
"0441 Os (Hedm.)";"Innflytting, innalandsk";"2015K4";23
"0441 Os (Hedm.)";"Utflytting, innalandsk";"2015K4";14
"0441 Os (Hedm.)";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";9
"0441 Os (Hedm.)";"Folkevekst";"2015K4";7
"0441 Os (Hedm.)";"Folketalet ved utgangen av kvartalet";"2015K4";1956
"0501 Lillehammer";"Folketalet ved inngangen av kvartalet";"2015K4";27396
"0501 Lillehammer";"Fødde";"2015K4";51
"0501 Lillehammer";"Døde";"2015K4";65
"0501 Lillehammer";"Fødselsoverskot";"2015K4";-14
"0501 Lillehammer";"Innvandring";"2015K4";41
"0501 Lillehammer";"Utvandring";"2015K4";24
"0501 Lillehammer";"Innflytting, innalandsk";"2015K4";319
"0501 Lillehammer";"Utflytting, innalandsk";"2015K4";246
"0501 Lillehammer";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";90
"0501 Lillehammer";"Folkevekst";"2015K4";80
"0501 Lillehammer";"Folketalet ved utgangen av kvartalet";"2015K4";27476
"0502 Gjøvik";"Folketalet ved inngangen av kvartalet";"2015K4";30131
"0502 Gjøvik";"Fødde";"2015K4";67
"0502 Gjøvik";"Døde";"2015K4";67
"0502 Gjøvik";"Fødselsoverskot";"2015K4";0
"0502 Gjøvik";"Innvandring";"2015K4";82
"0502 Gjøvik";"Utvandring";"2015K4";43
"0502 Gjøvik";"Innflytting, innalandsk";"2015K4";307
"0502 Gjøvik";"Utflytting, innalandsk";"2015K4";343
"0502 Gjøvik";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";3
"0502 Gjøvik";"Folkevekst";"2015K4";6
"0502 Gjøvik";"Folketalet ved utgangen av kvartalet";"2015K4";30137
"0511 Dovre";"Folketalet ved inngangen av kvartalet";"2015K4";2708
"0511 Dovre";"Fødde";"2015K4";6
"0511 Dovre";"Døde";"2015K4";8
"0511 Dovre";"Fødselsoverskot";"2015K4";-2
"0511 Dovre";"Innvandring";"2015K4";32
"0511 Dovre";"Utvandring";"2015K4";6
"0511 Dovre";"Innflytting, innalandsk";"2015K4";16
"0511 Dovre";"Utflytting, innalandsk";"2015K4";48
"0511 Dovre";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-6
"0511 Dovre";"Folkevekst";"2015K4";-7
"0511 Dovre";"Folketalet ved utgangen av kvartalet";"2015K4";2701
"0512 Lesja";"Folketalet ved inngangen av kvartalet";"2015K4";2051
"0512 Lesja";"Fødde";"2015K4";4
"0512 Lesja";"Døde";"2015K4";3
"0512 Lesja";"Fødselsoverskot";"2015K4";1
"0512 Lesja";"Innvandring";"2015K4";1
"0512 Lesja";"Utvandring";"2015K4";1
"0512 Lesja";"Innflytting, innalandsk";"2015K4";12
"0512 Lesja";"Utflytting, innalandsk";"2015K4";9
"0512 Lesja";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";3
"0512 Lesja";"Folkevekst";"2015K4";4
"0512 Lesja";"Folketalet ved utgangen av kvartalet";"2015K4";2055
"0513 Skjåk";"Folketalet ved inngangen av kvartalet";"2015K4";2223
"0513 Skjåk";"Fødde";"2015K4";4
"0513 Skjåk";"Døde";"2015K4";4
"0513 Skjåk";"Fødselsoverskot";"2015K4";0
"0513 Skjåk";"Innvandring";"2015K4";2
"0513 Skjåk";"Utvandring";"2015K4";8
"0513 Skjåk";"Innflytting, innalandsk";"2015K4";8
"0513 Skjåk";"Utflytting, innalandsk";"2015K4";22
"0513 Skjåk";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-20
"0513 Skjåk";"Folkevekst";"2015K4";-19
"0513 Skjåk";"Folketalet ved utgangen av kvartalet";"2015K4";2204
"0514 Lom";"Folketalet ved inngangen av kvartalet";"2015K4";2353
"0514 Lom";"Fødde";"2015K4";4
"0514 Lom";"Døde";"2015K4";7
"0514 Lom";"Fødselsoverskot";"2015K4";-3
"0514 Lom";"Innvandring";"2015K4";1
"0514 Lom";"Utvandring";"2015K4";0
"0514 Lom";"Innflytting, innalandsk";"2015K4";22
"0514 Lom";"Utflytting, innalandsk";"2015K4";26
"0514 Lom";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-3
"0514 Lom";"Folkevekst";"2015K4";-6
"0514 Lom";"Folketalet ved utgangen av kvartalet";"2015K4";2347
"0515 Vågå";"Folketalet ved inngangen av kvartalet";"2015K4";3671
"0515 Vågå";"Fødde";"2015K4";3
"0515 Vågå";"Døde";"2015K4";12
"0515 Vågå";"Fødselsoverskot";"2015K4";-9
"0515 Vågå";"Innvandring";"2015K4";6
"0515 Vågå";"Utvandring";"2015K4";1
"0515 Vågå";"Innflytting, innalandsk";"2015K4";16
"0515 Vågå";"Utflytting, innalandsk";"2015K4";19
"0515 Vågå";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";2
"0515 Vågå";"Folkevekst";"2015K4";-7
"0515 Vågå";"Folketalet ved utgangen av kvartalet";"2015K4";3664
"0516 Nord-Fron";"Folketalet ved inngangen av kvartalet";"2015K4";5749
"0516 Nord-Fron";"Fødde";"2015K4";7
"0516 Nord-Fron";"Døde";"2015K4";16
"0516 Nord-Fron";"Fødselsoverskot";"2015K4";-9
"0516 Nord-Fron";"Innvandring";"2015K4";16
"0516 Nord-Fron";"Utvandring";"2015K4";1
"0516 Nord-Fron";"Innflytting, innalandsk";"2015K4";41
"0516 Nord-Fron";"Utflytting, innalandsk";"2015K4";55
"0516 Nord-Fron";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";1
"0516 Nord-Fron";"Folkevekst";"2015K4";-8
"0516 Nord-Fron";"Folketalet ved utgangen av kvartalet";"2015K4";5741
"0517 Sel";"Folketalet ved inngangen av kvartalet";"2015K4";5948
"0517 Sel";"Fødde";"2015K4";13
"0517 Sel";"Døde";"2015K4";15
"0517 Sel";"Fødselsoverskot";"2015K4";-2
"0517 Sel";"Innvandring";"2015K4";43
"0517 Sel";"Utvandring";"2015K4";2
"0517 Sel";"Innflytting, innalandsk";"2015K4";26
"0517 Sel";"Utflytting, innalandsk";"2015K4";77
"0517 Sel";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-10
"0517 Sel";"Folkevekst";"2015K4";-13
"0517 Sel";"Folketalet ved utgangen av kvartalet";"2015K4";5935
"0519 Sør-Fron";"Folketalet ved inngangen av kvartalet";"2015K4";3167
"0519 Sør-Fron";"Fødde";"2015K4";4
"0519 Sør-Fron";"Døde";"2015K4";7
"0519 Sør-Fron";"Fødselsoverskot";"2015K4";-3
"0519 Sør-Fron";"Innvandring";"2015K4";4
"0519 Sør-Fron";"Utvandring";"2015K4";3
"0519 Sør-Fron";"Innflytting, innalandsk";"2015K4";31
"0519 Sør-Fron";"Utflytting, innalandsk";"2015K4";43
"0519 Sør-Fron";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-11
"0519 Sør-Fron";"Folkevekst";"2015K4";-13
"0519 Sør-Fron";"Folketalet ved utgangen av kvartalet";"2015K4";3154
"0520 Ringebu";"Folketalet ved inngangen av kvartalet";"2015K4";4484
"0520 Ringebu";"Fødde";"2015K4";4
"0520 Ringebu";"Døde";"2015K4";21
"0520 Ringebu";"Fødselsoverskot";"2015K4";-17
"0520 Ringebu";"Innvandring";"2015K4";11
"0520 Ringebu";"Utvandring";"2015K4";3
"0520 Ringebu";"Innflytting, innalandsk";"2015K4";35
"0520 Ringebu";"Utflytting, innalandsk";"2015K4";49
"0520 Ringebu";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-6
"0520 Ringebu";"Folkevekst";"2015K4";-22
"0520 Ringebu";"Folketalet ved utgangen av kvartalet";"2015K4";4462
"0521 Øyer";"Folketalet ved inngangen av kvartalet";"2015K4";5056
"0521 Øyer";"Fødde";"2015K4";10
"0521 Øyer";"Døde";"2015K4";10
"0521 Øyer";"Fødselsoverskot";"2015K4";0
"0521 Øyer";"Innvandring";"2015K4";9
"0521 Øyer";"Utvandring";"2015K4";9
"0521 Øyer";"Innflytting, innalandsk";"2015K4";63
"0521 Øyer";"Utflytting, innalandsk";"2015K4";47
"0521 Øyer";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";16
"0521 Øyer";"Folkevekst";"2015K4";16
"0521 Øyer";"Folketalet ved utgangen av kvartalet";"2015K4";5072
"0522 Gausdal";"Folketalet ved inngangen av kvartalet";"2015K4";6247
"0522 Gausdal";"Fødde";"2015K4";10
"0522 Gausdal";"Døde";"2015K4";15
"0522 Gausdal";"Fødselsoverskot";"2015K4";-5
"0522 Gausdal";"Innvandring";"2015K4";12
"0522 Gausdal";"Utvandring";"2015K4";0
"0522 Gausdal";"Innflytting, innalandsk";"2015K4";55
"0522 Gausdal";"Utflytting, innalandsk";"2015K4";82
"0522 Gausdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-15
"0522 Gausdal";"Folkevekst";"2015K4";-20
"0522 Gausdal";"Folketalet ved utgangen av kvartalet";"2015K4";6227
"0528 Østre Toten";"Folketalet ved inngangen av kvartalet";"2015K4";14872
"0528 Østre Toten";"Fødde";"2015K4";37
"0528 Østre Toten";"Døde";"2015K4";41
"0528 Østre Toten";"Fødselsoverskot";"2015K4";-4
"0528 Østre Toten";"Innvandring";"2015K4";52
"0528 Østre Toten";"Utvandring";"2015K4";10
"0528 Østre Toten";"Innflytting, innalandsk";"2015K4";135
"0528 Østre Toten";"Utflytting, innalandsk";"2015K4";141
"0528 Østre Toten";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";36
"0528 Østre Toten";"Folkevekst";"2015K4";34
"0528 Østre Toten";"Folketalet ved utgangen av kvartalet";"2015K4";14906
"0529 Vestre Toten";"Folketalet ved inngangen av kvartalet";"2015K4";13188
"0529 Vestre Toten";"Fødde";"2015K4";29
"0529 Vestre Toten";"Døde";"2015K4";31
"0529 Vestre Toten";"Fødselsoverskot";"2015K4";-2
"0529 Vestre Toten";"Innvandring";"2015K4";18
"0529 Vestre Toten";"Utvandring";"2015K4";7
"0529 Vestre Toten";"Innflytting, innalandsk";"2015K4";117
"0529 Vestre Toten";"Utflytting, innalandsk";"2015K4";139
"0529 Vestre Toten";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-11
"0529 Vestre Toten";"Folkevekst";"2015K4";-8
"0529 Vestre Toten";"Folketalet ved utgangen av kvartalet";"2015K4";13180
"0532 Jevnaker";"Folketalet ved inngangen av kvartalet";"2015K4";6631
"0532 Jevnaker";"Fødde";"2015K4";10
"0532 Jevnaker";"Døde";"2015K4";14
"0532 Jevnaker";"Fødselsoverskot";"2015K4";-4
"0532 Jevnaker";"Innvandring";"2015K4";6
"0532 Jevnaker";"Utvandring";"2015K4";3
"0532 Jevnaker";"Innflytting, innalandsk";"2015K4";74
"0532 Jevnaker";"Utflytting, innalandsk";"2015K4";75
"0532 Jevnaker";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";2
"0532 Jevnaker";"Folkevekst";"2015K4";-2
"0532 Jevnaker";"Folketalet ved utgangen av kvartalet";"2015K4";6629
"0533 Lunner";"Folketalet ved inngangen av kvartalet";"2015K4";9012
"0533 Lunner";"Fødde";"2015K4";20
"0533 Lunner";"Døde";"2015K4";18
"0533 Lunner";"Fødselsoverskot";"2015K4";2
"0533 Lunner";"Innvandring";"2015K4";28
"0533 Lunner";"Utvandring";"2015K4";9
"0533 Lunner";"Innflytting, innalandsk";"2015K4";102
"0533 Lunner";"Utflytting, innalandsk";"2015K4";94
"0533 Lunner";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";27
"0533 Lunner";"Folkevekst";"2015K4";32
"0533 Lunner";"Folketalet ved utgangen av kvartalet";"2015K4";9044
"0534 Gran";"Folketalet ved inngangen av kvartalet";"2015K4";13686
"0534 Gran";"Fødde";"2015K4";31
"0534 Gran";"Døde";"2015K4";33
"0534 Gran";"Fødselsoverskot";"2015K4";-2
"0534 Gran";"Innvandring";"2015K4";12
"0534 Gran";"Utvandring";"2015K4";13
"0534 Gran";"Innflytting, innalandsk";"2015K4";124
